new_id,prob
28851,0.9804
28853,0.3848
28854,0.0104
28855,0.5198
28857,0.9947
28859,0.4211
28862,0.7856
28865,0.0447
28866,0.838
28867,0.2114
28869,0.6034
28870,0.0405
28872,0.0084
28874,0.6728
28875,0.4814
28876,0.7412
28878,0.053
28881,0.9953
28882,0.9178
28883,0.8673
28885,0.3285
28889,0.743
28890,0.3986
28891,0.1168
28892,0.0354
28896,0.3829
28900,0.1946
28905,0.4191
28907,0.9282
28910,0.9603
28912,0.994
28913,0.3731
28916,0.0707
28917,0.2935
28919,0.1785
28922,0.4465
28923,0.0351
28925,0.3964
28926,0.0029
28933,0.9342
28935,0.0225
28938,0.0421
28942,0.9866
28945,0.9248
28948,0.0407
28949,0.0371
28950,0.9604
28951,0.0828
28956,0.9863
28957,0.7355
28959,0.0373
28960,0.9982
28966,0.4385
28967,0.138
28970,0.9719
28972,0.0679
28973,0.1649
28974,0.9875
28975,0.0584
28978,0.2981
28980,0.9551
28982,0.9728
28983,0.6733
28984,0.9639
28985,0.9682
28986,0.0081
28988,0.8639
28992,0.7364
28993,0.6175
28995,0.6487
28996,0.1397
28997,0.2839
28998,0.9996
29001,0.0101
29003,0.1133
29005,0.0018
29007,0.8731
29008,0.0014
29014,0.0129
29015,0.9777
29018,0.374
29020,0.8969
29027,0.9275
29029,0.998
29030,0.8627
29034,0.9673
29035,0.1785
29038,0.0293
29039,0.9043
29040,0.9974
29042,0.9245
29046,0.0617
29056,0.3347
29058,0.9691
29059,0.9834
29060,0.9557
29062,0.0864
29063,0.0175
29064,0.0058
29065,0.9813
29068,0.1618
29071,0.7919
29072,0.6407
29073,0.0204
29074,0.0218
29075,0.9895
29082,0.083
29086,0.9553
29087,0.8994
29089,0.7404
29090,0.9851
29091,0.0066
29094,0.9959
29095,0.8114
29097,0.0041
29101,0.1239
29102,0.0996
29104,0.0127
29107,0.4001
29110,0.1005
29111,0.7776
29114,0.9637
29117,0.7172
29118,0.9982
29119,0.9918
29120,0.9839
29122,0.8361
29123,0.0332
29128,0.8824
29129,0.9978
29132,0.9979
29134,0.0177
29135,0.3591
29138,0.5604
29141,0.0016
29147,0.4629
29149,0.9955
29150,0.9713
29151,0.0167
29154,0.0026
29155,0.4854
29157,0.1858
29159,0.758
29160,0.9938
29161,0.9289
29162,0.7407
29163,0.0032
29164,0.3197
29165,0.106
29166,0.9828
29167,0.4647
29172,0.0558
29173,0.1307
29175,0.0018
29177,0.045
29178,0.0054
29179,0.9645
29180,0.8658
29181,0.9516
29183,0.266
29185,0.9948
29187,0.0386
29188,0.9834
29190,0.9722
29192,0.0073
29193,0.9804
29195,0.85
29196,0.0761
29197,0.0988
29199,0.0005
29200,0.0444
29201,0.931
29203,0.587
29204,0.5556
29207,0.9462
29212,0.7581
29213,0.7637
29214,0.7459
29216,0.194
29217,0.9859
29220,0.0007
29221,0.7726
29222,0.9976
29223,0.6233
29225,0.008
29226,0.9988
29227,0.9353
29228,0.9699
29230,0.4477
29232,0.9196
29235,0.9906
29239,0.9561
29240,0.0465
29241,0.8243
29245,0.8828
29246,0.9629
29250,0.5043
29253,0.8083
29254,0.9456
29255,0.0035
29257,0.9613
29258,0.9974
29259,0.2098
29260,0.8549
29261,0.0634
29262,0.0685
29264,0.7099
29265,0.0046
29266,0.9938
29267,0.0031
29271,0.2013
29272,0.0349
29274,0.5357
29277,0.0091
29280,0.0823
29281,0.9954
29282,0.9831
29283,0.9868
29288,0.2011
29291,0.0175
29293,0.6239
29295,0.992
29296,0.9987
29299,0.006
29304,0.0545
29307,0.4279
29309,0.9646
29310,0.7975
29314,0.9073
29316,0.0242
29319,0.9836
29320,0.9732
29321,0.9164
29322,0.9596
29323,0.0092
29329,0.0495
29332,0.6373
29334,0.5632
29335,0.9892
29338,0.0129
29341,0.026
29342,0.0206
29343,0.3141
29345,0.9742
29347,0.9937
29349,0.9935
29350,0.1978
29353,0.1516
29355,0.0015
29357,0.6519
29359,0.0203
29363,0.992
29364,0.0237
29365,0.6507
29367,0.8991
29368,0.9947
29369,0.8883
29370,0.8785
29371,0.271
29373,0.9971
29374,0.0776
29376,0.9815
29377,0.0033
29378,0.6958
29379,0.779
29380,0.0222
29382,0.0038
29383,0.8103
29386,0.9562
29388,0.5178
29389,0.1537
29391,0.969
29393,0.1697
29394,0.7196
29395,0.3008
29396,0.0006
29397,0.3149
29398,0.9083
29399,0.9393
29404,0.9659
29408,0.0021
29410,0.9783
29411,0.2216
29412,0.9986
29413,0.9897
29415,0.3627
29416,0.0091
29417,0.9597
29418,0.164
29420,0.0024
29421,0.8211
29422,0.0781
29423,0.4046
29424,0.9979
29425,0.5824
29429,0.9789
29431,0.2459
29435,0.0089
29436,0.5951
29439,0.9007
29440,0.4712
29444,0.0732
29448,0.4675
29451,0.8396
29452,0.0026
29453,0.0069
29456,0.9616
29462,0.9222
29463,0.2781
29466,0.9434
29467,0.9963
29468,0.0841
29470,0.2624
29471,0.0575
29473,0.5379
29474,0.0594
29480,0.0096
29482,0.8149
29483,0.9855
29484,0.0194
29485,0.9768
29487,0.9795
29488,0.637
29489,0.1148
29490,0.0018
29491,0.6306
29492,0.6453
29493,0.0024
29495,0.0679
29496,0.9639
29497,0.9483
29499,0.9553
29501,0.9683
29502,0.3377
29504,0.9743
29505,0.9552
29507,0.9832
29508,0.2606
29511,0.6941
29513,0.8494
29514,0.9964
29516,0.7095
29517,0.9471
29518,0.2508
29519,0.0894
29521,0.894
29522,0.9932
29525,0.9712
29528,0.7512
29529,0.2288
29530,0.7725
29531,0.9608
29533,0.9791
29534,0.9909
29535,0.9952
29537,0.9219
29538,0.997
29539,0.1206
29542,0.028
29543,0.9185
29544,0.1416
29545,0.9795
29546,0.139
29547,0.0004
29549,0.6445
29550,0.0183
29551,0.0095
29552,0.0039
29553,0.384
29554,0.9744
29556,0.4875
29559,0.9947
29562,0.934
29566,0.0002
29569,0.9621
29570,0.0017
29571,0.6907
29572,0.9724
29576,0.8878
29578,0.0071
29582,0.1076
29587,0.4969
29588,0.0096
29589,0.0967
29590,0.0636
29591,0.8955
29592,0.8719
29593,0.9958
29596,0.0302
29597,0.0011
29598,0.9912
29600,0.6288
29603,0.0027
29605,0.0419
29608,0.2483
29609,0.8114
29615,0.159
29616,0.0317
29617,0.0101
29621,0.9539
29623,0.6615
29625,0.9925
29630,0.5748
29631,0.0194
29632,0.0271
29633,0.0062
29635,0.9499
29636,0.6557
29637,0.9829
29642,0.019
29643,0.0023
29645,0.3362
29646,0.9909
29647,0.773
29648,0.875
29651,0.0075
29655,0.0873
29657,0.9901
29658,0.0771
29662,0.9457
29663,0.0938
29665,0.3307
29666,0.7329
29667,0.0039
29671,0.695
29677,0.0935
29682,0.9273
29684,0.9816
29685,0.729
29686,0.109
29687,0.9364
29688,0.0028
29689,0.7107
29690,0.0135
29693,0.2832
29696,0.0022
29697,0.7327
29704,0.0368
29708,0.9148
29711,0.0488
29713,0.945
29714,0.0223
29715,0.9965
29716,0.7081
29717,0.066
29721,0.9897
29725,0.9544
29726,0.7515
29727,0.8917
29730,0.7397
29731,0.1449
29732,0.0123
29733,0.9934
29734,0.8535
29735,0.0073
29736,0.9827
29737,0.3091
29738,0.1167
29743,0.0046
29746,0.6776
29747,0.7813
29748,0.2321
29750,0.2649
29752,0.9955
29755,0.0117
29756,0.1172
29759,0.865
29762,0.7623
29763,0.955
29764,0.6188
29769,0.002
29770,0.9658
29776,0.995
29777,0.3749
29778,0.0012
29779,0.9406
29780,0.0014
29781,0.0617
29783,0.9421
29785,0.8256
29786,0.9604
29787,0.0276
29791,0.0024
29793,0.0001
29794,0.0546
29795,0.3378
29796,0.848
29797,0.023
29798,0.669
29800,0.0191
29804,0.001
29805,0.8448
29808,0.0007
29810,0.9422
29811,0.9958
29812,0.7397
29813,0.9961
29814,0.021
29815,0.0346
29816,0.2
29817,0.9608
29818,0.0252
29819,0.0306
29821,0.0065
29822,0.9019
29823,0.0116
29826,0.1205
29828,0.4102
29829,0.0044
29830,0.0777
29832,0.0135
29838,0.6381
29839,0.9015
29840,0.9951
29842,0.9973
29843,0.0309
29844,0.0556
29852,0.0117
29856,0.9408
29857,0.079
29858,0.9784
29860,0.182
29861,0.323
29862,0.853
29864,0.8147
29866,0.2636
29868,0.9954
29870,0.0144
29872,0.3679
29874,0.4667
29877,0.0055
29881,0.4176
29882,0.8767
29885,0.0168
29889,0.0497
29893,0.0082
29894,0.8138
29895,0.9987
29897,0.9491
29902,0.754
29904,0.0326
29905,0.1997
29908,0.8987
29909,0.226
29913,0.0794
29917,0.0013
29919,0.3413
29920,0.9858
29921,0.0143
29925,0.8823
29927,0.9677
29928,0.0862
29931,0.5399
29932,0.9891
29941,0.0188
29942,0.9798
29943,0.6592
29945,0.0464
29947,0.9815
29948,0.9577
29949,0.9824
29950,0.9085
29951,0.5533
29952,0.0402
29953,0.9706
29955,0.0355
29956,0.9996
29962,0.2054
29963,0.9708
29964,0.0449
29965,0.9682
29966,0.1976
29974,0.9328
29975,0.0028
29977,0.3765
29978,0.9933
29979,0.9656
29984,0.9977
29985,0.0341
29986,0.0039
29988,0.0035
29989,0.9561
29990,0.3406
29991,0.9403
29992,0.924
29995,0.9907
29996,0.0375
30002,0.0474
30003,0.0067
30004,0.9885
30006,0.0444
30008,0.9948
30010,0.8249
30011,0.0025
30012,0.9973
30014,0.2384
30015,0.4635
30016,0.926
30018,0.1166
30019,0.0093
30020,0.0269
30022,0.5744
30024,0.0356
30025,0.1284
30028,0.11
30029,0.8482
30032,0.6529
30033,0.8798
30034,0.6423
30036,0.9973
30040,0.7056
30045,0.0008
30046,0.9518
30048,0.1225
30049,0.7278
30050,0.4982
30052,0.0136
30054,0.3393
30056,0.0003
30057,0.2384
30060,0.6595
30062,0.6015
30064,0.3658
30071,0.9488
30072,0.0161
30075,0.9135
30077,0.8939
30081,0.292
30082,0.1023
30083,0.9933
30084,0.8199
30087,0.0041
30088,0.9991
30089,0.0023
30091,0.0854
30093,0.9613
30094,0.0902
30095,0.854
30096,0.0011
30098,0.912
30099,0.9193
30102,0.0286
30103,0.2656
30104,0.3014
30106,0.4176
30108,0.9727
30111,0.2969
30112,0.0003
30113,0.3092
30114,0.6405
30116,0.1033
30120,0.9549
30123,0.522
30124,0.0597
30125,0.0232
30126,0.6303
30127,0.0053
30131,0.0033
30133,0.9257
30134,0.0564
30135,0.208
30136,0.9342
30138,0.997
30139,0.9992
30141,0.8033
30142,0.0956
30144,0.001
30145,0.9952
30146,0.0494
30148,0.0042
30151,0.7599
30152,0.4466
30153,0.2771
30154,0.1461
30155,0.0492
30157,0.9979
30160,0.9818
30162,0.0166
30163,0.8503
30165,0.8192
30169,0.0124
30170,0.0843
30173,0.0018
30174,0.1542
30179,0.0086
30182,0.0201
30183,0.1503
30186,0.4792
30192,0.962
30195,0.8405
30196,0.1539
30198,0.6091
30200,0.9749
30201,0.5725
30202,0.102
30203,0.979
30204,0.9174
30205,0.1126
30206,0.0274
30207,0.7793
30210,0.0451
30211,0.1036
30212,0.5323
30213,0.037
30215,0.0037
30217,0.7707
30219,0.8449
30220,0.0083
30221,0.901
30223,0.0051
30225,0.1069
30229,0.0094
30231,0.4524
30233,0.5918
30234,0.9964
30236,0.0119
30237,0.0465
30239,0.3074
30240,0.0096
30241,0.9202
30244,0.232
30251,0.6565
30252,0.9551
30253,0.9821
30254,0.0039
30255,0.348
30256,0.0878
30257,0.9848
30261,0.9785
30262,0.9695
30264,0.0012
30268,0.0014
30271,0.8648
30273,0.9925
30275,0.4208
30277,0.1193
30278,0.9682
30279,0.0161
30280,0.6584
30281,0.0197
30282,0.9344
30284,0.0509
30288,0.9159
30290,0.9551
30293,0.598
30294,0.0377
30297,0.9954
30301,0.9358
30303,0.0676
30304,0.1863
30306,0.9934
30307,0.0396
30312,0.6127
30314,0.4412
30315,0.9727
30316,0.9616
30318,0.8006
30319,0.0795
30321,0.5913
30322,0.4417
30324,0.0754
30326,0.0107
30328,0.0054
30330,0.9973
30334,0.9935
30335,0.0016
30339,0.8611
30340,0.9836
30347,0.0113
30348,0.1892
30351,0.2883
30352,0.0006
30354,0.9284
30355,0.5556
30356,0.8796
30357,0.9963
30359,0.9326
30360,0.9623
30363,0.9865
30364,0.0016
30366,0.0173
30367,0.0645
30368,0.022
30370,0.0119
30374,0.1481
30375,0.9195
30376,0.7685
30377,0.9924
30378,0.1051
30381,0.0016
30382,0.0263
30383,0.0919
30385,0.9983
30386,0.669
30388,0.0011
30389,0.9967
30390,0.9584
30392,0.9132
30395,0.0072
30396,0.7816
30398,0.0352
30399,0.4818
30401,0.8534
30404,0.0051
30405,0.9864
30406,0.1515
30408,0.9283
30412,0.0061
30413,0.9736
30414,0.0293
30415,0.9874
30417,0.1085
30418,0.9613
30419,0.9216
30420,0.9525
30422,0.0017
30423,0.4848
30431,0.9217
30432,0.5035
30435,0.9627
30437,0.0601
30438,0.4894
30439,0.0225
30440,0.079
30445,0.0549
30447,0.5303
30448,0.7106
30449,0.9914
30450,0.9795
30452,0.0004
30455,0.0113
30456,0.0145
30459,0.0024
30463,0.242
30466,0.0022
30467,0.2375
30475,0.9827
30476,0.9906
30481,0.0875
30485,0.2853
30487,0.0139
30488,0.5289
30489,0.1036
30491,0.9865
30493,0.6687
30494,0.9989
30496,0.9957
30500,0.0104
30501,0.9116
30503,0.063
30504,0.9916
30505,0.074
30508,0.3231
30510,0.2401
30511,0.7857
30512,0.973
30513,0.9798
30515,0.0005
30517,0.0124
30521,0.5171
30522,0.8705
30523,0.9991
30524,0.1053
30526,0.0032
30527,0.9331
30529,0.9333
30530,0.8405
30531,0.9988
30533,0.9762
30535,0.0036
30537,0.0012
30539,0.9888
30541,0.0166
30544,0.7589
30548,0.0176
30551,0.6633
30552,0.7453
30554,0.1577
30555,0.2437
30558,0.0217
30559,0.9838
30560,0.4606
30562,0.0469
30563,0.0416
30564,0.0022
30565,0.9584
30569,0.9281
30570,0.5678
30574,0.9746
30576,0.0106
30577,0.5369
30578,0.9707
30579,0.0015
30581,0.9841
30582,0.9334
30583,0.0625
30584,0.0017
30586,0.991
30587,0.9962
30591,0.0081
30592,0.2024
30597,0.9978
30603,0.9755
30605,0.0015
30606,0.0899
30607,0.9981
30610,0.0362
30611,0.7639
30615,0.9808
30616,0.9904
30620,0.0806
30621,0.0334
30625,0.3545
30626,0.2221
30628,0.6513
30629,0.642
30630,0.9964
30631,0.9413
30632,0.3018
30633,0.8
30636,0.9778
30639,0.8991
30640,0.0594
30645,0.0284
30646,0.8933
30650,0.0314
30654,0.0403
30656,0.9269
30657,0.5127
30660,0.0087
30662,0.9988
30663,0.0035
30664,0.5949
30665,0.5685
30668,0.0101
30670,0.303
30672,0.9972
30673,0.3646
30674,0.0195
30675,0.794
30677,0.7853
30678,0.9487
30679,0.0053
30681,0.7323
30687,0.5911
30690,0.1492
30695,0.8281
30696,0.0857
30697,0.9254
30698,0.9297
30703,0.1311
30708,0.1172
30709,0.9628
30710,0.1079
30712,0.0174
30713,0.8677
30714,0.9819
30716,0.9393
30721,0.0039
30723,0.3597
30724,0.2614
30725,0.0923
30726,0.0101
30728,0.1619
30729,0.5775
30730,0.0757
30731,0.0016
30733,0.8417
30736,0.3024
30739,0.2943
30741,0.9758
30743,0.0591
30744,0.9971
30746,0.5679
30747,0.0012
30748,0.9898
30751,0.9847
30752,0.9937
30753,0.9866
30756,0.9649
30757,0.5711
30758,0.1058
30760,0.8373
30761,0.0053
30763,0.5571
30764,0.025
30765,0.9952
30768,0.9228
30771,0.1463
30772,0.1071
30774,0.0266
30779,0.9982
30780,0.0029
30782,0.924
30783,0.9977
30784,0.981
30785,0.8027
30788,0.9712
30789,0.0132
30790,0.9929
30792,0.9369
30798,0.7624
30804,0.337
30805,0.4079
30806,0.9847
30807,0.0268
30808,0.9878
30809,0.9756
30810,0.6704
30813,0.8437
30814,0.85
30816,0.8422
30817,0.0247
30818,0.9541
30819,0.4843
30820,0.058
30822,0.0763
30824,0.0113
30826,0.9397
30827,0.9971
30830,0.9952
30832,0.444
30833,0.165
30834,0.1687
30836,0.7843
30838,0.8839
30840,0.9958
30841,0.933
30842,0.872
30843,0.0174
30844,0.9629
30846,0.6826
30847,0.0026
30848,0.4335
30849,0.4676
30852,0.0734
30853,0.9637
30854,0.9612
30858,0.6068
30862,0.9875
30864,0.5396
30866,0.1372
30868,0.9927
30871,0.0111
30874,0.9906
30875,0.5051
30876,0.011
30878,0.0067
30879,0.9587
30881,0.8961
30884,0.9699
30885,0.9757
30890,0.0032
30891,0.663
30892,0.5529
30893,0.0039
30894,0.0002
30897,0.26
30898,0.8346
30899,0.9932
30901,0.9984
30906,0.9649
30907,0.1367
30908,0.1777
30911,0.0145
30915,0.9019
30916,0.986
30917,0.9914
30920,0.9942
30921,0.6117
30922,0.9844
30923,0.0077
30926,0.0506
30927,0.0847
30931,0.9867
30932,0.9724
30933,0.6188
30934,0.9987
30935,0.75
30939,0.9975
30941,0.9411
30942,0.4366
30944,0.9865
30945,0.0244
30947,0.9471
30949,0.996
30953,0.4545
30954,0.7409
30955,0.9718
30956,0.8753
30958,0.9771
30959,0.9948
30961,0.427
30963,0.0064
30964,0.6539
30967,0.2986
30968,0.0044
30969,0.1518
30970,0.0034
30972,0.9734
30973,0.9911
30977,0.0691
30981,0.8459
30982,0.2808
30984,0.113
30985,0.8906
30987,0.0146
30988,0.9721
30990,0.0063
30992,0.9835
31000,0.4753
31001,0.2858
31002,0.0413
31007,0.0692
31008,0.1456
31009,0.9952
31010,0.7353
31011,0.1172
31014,0.9776
31017,0.9995
31018,0.0205
31019,0.9875
31025,0.7792
31026,0.2112
31027,0.6404
31029,0.6191
31030,0.7912
31031,0.3831
31034,0.9835
31038,0.3747
31040,0.9951
31041,0.0202
31045,0.0563
31046,0.0429
31047,0.8205
31049,0.0093
31051,0.0203
31053,0.7209
31054,0.802
31055,0.8986
31056,0.0267
31059,0.696
31060,0.9873
31061,0.8521
31062,0.9368
31063,0.0576
31066,0.9668
31067,0.988
31069,0.5399
31071,0.9951
31072,0.0666
31073,0.0037
31077,0.9751
31079,0.9932
31080,0.9396
31081,0.005
31082,0.987
31084,0.1873
31087,0.9996
31090,0.0021
31094,0.9783
31102,0.5984
31103,0.9264
31106,0.7974
31108,0.9826
31110,1.0
31111,0.9553
31114,0.0134
31116,0.9821
31117,0.3506
31118,0.9095
31125,0.0236
31126,0.9826
31129,0.5915
31131,0.9966
31132,0.3997
31135,0.9307
31141,0.9433
31148,0.2258
31149,0.0014
31151,0.0005
31152,0.9547
31156,0.1694
31157,0.9903
31162,0.3768
31167,0.2559
31169,0.8397
31171,0.0912
31174,0.0606
31176,0.0005
31177,0.9543
31178,0.8592
31179,0.9582
31180,0.9975
31181,0.7776
31182,0.9063
31184,0.7226
31186,0.4479
31188,0.0155
31189,0.1854
31191,0.7617
31195,0.951
31197,0.0025
31198,0.9906
31199,0.0763
31200,0.816
31204,0.0015
31205,0.9245
31208,0.0838
31209,0.002
31214,0.8617
31215,0.9731
31217,0.0312
31219,0.9889
31222,0.9052
31223,0.804
31227,0.0135
31234,0.6494
31237,0.8004
31238,0.0007
31239,0.0508
31240,0.6477
31241,0.9851
31242,0.9781
31243,0.1218
31245,0.006
31246,0.4042
31249,0.9936
31250,0.995
31251,0.0079
31252,0.1422
31253,0.0016
31255,0.2516
31256,0.0305
31258,0.8445
31266,0.6836
31269,0.9962
31273,0.9965
31276,0.9376
31277,0.9848
31278,0.9705
31279,0.9423
31280,0.0207
31282,0.8535
31289,0.0217
31290,0.0028
31292,0.0642
31293,0.9922
31294,0.1189
31296,0.0054
31298,0.0811
31300,0.8325
31301,0.0359
31302,0.9965
31303,0.9164
31304,0.2065
31305,0.9916
31306,0.9194
31309,0.5712
31311,0.0093
31313,0.2609
31314,0.8765
31315,0.1145
31316,0.0939
31320,0.9832
31322,0.0007
31323,0.6324
31326,0.0036
31328,0.9307
31329,0.5037
31332,0.0071
31335,0.6228
31338,0.0329
31341,0.9038
31345,0.8548
31347,0.017
31348,0.0138
31349,0.9685
31351,0.8283
31352,0.3511
31353,0.7654
31354,0.0215
31355,0.042
31356,0.9951
31357,0.6171
31361,0.765
31363,0.7793
31365,0.0094
31369,0.4305
31370,0.1723
31371,0.9781
31372,0.9996
31373,0.9835
31376,0.9965
31379,0.3331
31380,0.9858
31382,0.9515
31385,0.8887
31386,0.8112
31389,0.1497
31391,0.1371
31394,0.0064
31398,0.9019
31399,0.1564
31401,0.0
31403,0.9531
31404,0.0909
31405,0.9835
31406,0.9357
31407,0.0063
31410,0.8281
31411,0.0159
31412,0.1636
31413,0.9156
31415,0.1783
31417,0.9918
31418,0.0017
31420,0.073
31426,0.0379
31428,0.0114
31431,0.9066
31432,0.252
31433,0.9156
31435,0.0878
31439,0.042
31441,0.0002
31442,0.0316
31443,0.9284
31448,0.9185
31450,0.1981
31452,0.9851
31454,0.7847
31455,0.0573
31456,0.9649
31458,0.107
31459,0.9411
31462,0.9109
31463,0.3703
31464,0.9211
31468,0.5648
31469,0.0021
31470,0.0012
31472,0.9984
31473,0.9959
31475,0.9014
31476,0.9857
31484,0.795
31485,0.8344
31487,0.2625
31488,0.9316
31489,0.9919
31490,0.1729
31493,0.0029
31495,0.9976
31501,0.5441
31503,0.8961
31505,0.0069
31507,0.1367
31510,0.1633
31511,0.7844
31516,0.0129
31517,0.1513
31518,0.1416
31522,0.6684
31523,0.0009
31524,0.028
31525,0.0139
31527,0.9769
31529,0.0271
31531,0.1233
31533,0.1622
31537,0.7711
31539,0.0107
31540,0.0008
31542,0.0004
31545,0.0216
31546,0.0681
31547,0.9952
31551,0.206
31552,0.6197
31553,0.9647
31554,0.9374
31555,0.0785
31556,0.6728
31557,0.0011
31559,0.0006
31560,0.2496
31561,0.9863
31567,0.5297
31569,0.2849
31573,0.3416
31576,0.0028
31577,0.0367
31578,0.0006
31580,0.4944
31581,0.9396
31584,0.5785
31585,0.9895
31586,0.0036
31587,0.0033
31588,0.7989
31590,0.7979
31596,0.0093
31599,0.0571
31600,0.5981
31602,0.9636
31605,0.0429
31607,0.0461
31612,0.0123
31613,0.9929
31615,0.6412
31616,0.3194
31617,0.4808
31621,0.1007
31622,0.0028
31626,0.7799
31627,0.9956
31629,0.0338
31635,0.168
31637,0.8445
31642,0.0382
31646,0.6546
31648,0.0285
31650,0.0284
31652,0.2044
31655,0.0717
31657,0.9432
31659,0.0004
31661,0.9467
31662,0.9152
31664,0.0008
31667,0.1728
31668,0.8773
31670,0.0193
31673,0.0464
31674,0.9774
31675,0.7724
31676,0.0503
31677,0.0579
31678,0.9962
31680,0.1847
31681,0.9957
31682,0.2091
31683,0.0068
31684,0.4622
31686,0.0041
31687,0.9797
31688,0.037
31689,0.0967
31690,0.3459
31691,0.0333
31692,0.0031
31693,0.08
31696,0.9995
31697,0.9847
31699,0.015
31700,0.1105
31702,0.1834
31703,0.9362
31704,0.9984
31705,0.9759
31709,0.7173
31710,0.9315
31711,0.1333
31712,0.7206
31713,0.1363
31714,0.9266
31716,0.0939
31720,0.0037
31721,0.9629
31722,0.4288
31725,0.5301
31728,0.0184
31729,0.7806
31733,0.9245
31736,0.0094
31738,0.014
31741,0.9477
31742,0.9424
31746,0.3312
31749,0.9944
31751,0.9448
31755,0.6875
31757,0.5478
31758,0.9907
31759,0.9335
31760,0.0173
31761,0.1041
31762,0.9503
31765,0.0681
31766,0.6603
31773,0.8434
31775,0.7316
31776,0.0034
31777,0.9889
31779,0.0816
31781,0.3182
31784,0.0007
31785,0.921
31787,0.9892
31790,0.9431
31792,0.9226
31793,0.0051
31794,0.7795
31798,0.1646
31799,0.9627
31802,0.5634
31804,0.0167
31805,0.0215
31807,0.1298
31808,0.9211
31810,0.0024
31812,0.9579
31815,0.0369
31816,0.0259
31819,0.285
31820,0.075
31822,0.9351
31826,0.9914
31827,0.9627
31832,0.0227
31833,0.931
31835,0.992
31837,0.337
31838,0.0517
31839,0.0172
31844,0.0204
31845,0.9559
31848,0.563
31850,0.0338
31851,0.6893
31852,0.7272
31854,0.976
31856,0.62
31857,0.651
31858,0.117
31860,0.0318
31863,0.0969
31867,0.1912
31870,0.0376
31871,0.561
31872,0.6651
31874,0.9241
31875,0.7548
31878,0.9991
31880,0.0066
31881,0.9183
31882,0.7901
31887,0.9975
31889,0.9429
31891,0.9464
31892,0.1353
31893,0.9513
31894,0.06
31895,0.0163
31896,0.8965
31900,0.0743
31901,0.9395
31905,0.21
31908,0.5423
31911,0.9432
31912,0.9992
31914,0.2254
31915,0.8936
31917,0.0028
31920,0.956
31921,0.6893
31925,0.5083
31927,0.0198
31928,0.9947
31930,0.8674
31932,0.4228
31934,0.8641
31935,0.0323
31936,0.0049
31940,0.7638
31941,0.0322
31943,0.0535
31944,0.8577
31947,0.6721
31948,0.7495
31950,0.0081
31952,0.9696
31954,0.9492
31961,0.9977
31962,0.8656
31963,0.117
31965,0.9878
31969,0.1201
31971,0.0027
31974,0.1967
31975,0.995
31976,0.0032
31978,0.0201
31980,0.9542
31981,0.9924
31983,0.9899
31984,0.9447
31985,0.0834
31986,0.012
31987,0.6342
31988,0.0424
31989,0.7097
31990,0.1463
31991,0.9731
31992,0.214
31994,0.0288
31995,0.9749
31996,0.3791
32000,0.8068
32007,0.0488
32010,0.0612
32011,0.0668
32014,0.9724
32016,0.3166
32017,0.9447
32020,0.9979
32022,0.8218
32024,0.022
32026,0.0346
32028,0.9766
32029,0.914
32031,0.2093
32032,0.114
32034,0.2389
32035,0.4765
32036,0.8244
32037,0.0073
32041,0.0191
32044,0.0131
32046,0.0019
32049,0.0109
32051,0.0095
32054,0.1077
32057,0.927
32058,0.0886
32060,0.1454
32061,0.0337
32065,0.9998
32068,0.8312
32072,0.9859
32074,0.994
32077,0.9652
32078,0.0003
32082,0.1188
32083,0.1209
32086,0.9799
32088,0.9967
32089,0.9661
32093,0.9379
32095,0.6794
32096,0.9055
32097,0.652
32098,0.9054
32100,0.6952
32102,0.0026
32106,0.9978
32108,0.0053
32113,0.1521
32115,0.0313
32117,0.0113
32118,0.9708
32119,0.4034
32120,0.9755
32126,0.5341
32127,0.9476
32130,0.8569
32133,0.5393
32134,0.0072
32135,0.5466
32136,0.0295
32137,0.6265
32139,0.025
32141,0.9932
32142,0.1553
32144,0.0595
32146,0.9791
32147,0.5029
32148,0.1898
32150,0.9916
32151,0.0227
32153,0.3584
32154,0.3397
32158,0.6921
32159,0.0018
32160,0.965
32161,0.0826
32162,0.9897
32163,0.8988
32168,0.8755
32169,0.682
32170,0.2025
32171,0.006
32172,0.7367
32177,0.008
32179,0.1529
32180,0.8241
32182,0.2699
32185,0.0944
32186,0.7725
32188,0.9952
32191,0.9892
32193,0.9986
32196,0.004
32197,0.9364
32198,0.8175
32199,0.6316
32200,0.894
32201,0.004
32204,0.0802
32208,0.0283
32209,0.8757
32212,0.9492
32215,0.9161
32221,0.9847
32223,0.9925
32226,0.9521
32227,0.127
32229,0.0023
32230,0.0031
32231,0.1517
32232,0.822
32233,0.0385
32237,0.9081
32238,0.9581
32242,0.9812
32244,0.0046
32245,0.0263
32248,0.0661
32249,0.9933
32250,0.9989
32252,0.6665
32253,0.4902
32257,0.0101
32259,0.9063
32260,0.9845
32262,0.0312
32263,0.358
32264,0.094
32265,0.9746
32267,0.035
32268,0.973
32270,0.8438
32271,0.3836
32272,0.4821
32274,0.9681
32275,0.8883
32276,0.0028
32278,0.6675
32279,0.057
32280,0.8304
32281,0.4744
32282,0.9985
32283,0.6785
32284,0.005
32286,0.8423
32288,0.0095
32289,0.8666
32290,0.0292
32291,0.9714
32292,0.9931
32293,0.3686
32296,0.3918
32297,0.9833
32298,0.7899
32300,0.3009
32301,0.9154
32303,0.8208
32304,0.1356
32306,0.9974
